STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1262;20190813;   10;   8.5;   2.9;    3;   0.1;   6;    2.367;   0;   6.8;  14.6;  967.01;   16.0;   81.08;   19.9;   13.0;   11.9;eor
       1262;20190814;   10;   7.5;   2.5;    3;   0.0;   0;   10.867;   0;   2.8;  11.9;  967.29;   15.4;   72.08;   21.2;    8.5;    6.4;eor
       1262;20190815;   10;  10.8;   3.4;    3;   0.8;   6;    6.333;   0;   4.9;  13.5;  964.60;   14.8;   80.58;   21.3;    5.9;    4.0;eor
       1262;20190816;   10;   9.1;   3.1;    3;   0.0;   0;    9.600;   0;   4.4;  13.2;  966.62;   17.0;   70.67;   22.5;    9.8;    7.4;eor
       1262;20190817;   10;   8.7;   2.0;    3;   0.1;   6;    5.150;   0;   6.8;  13.7;  963.30;   18.3;   68.63;   25.5;    8.1;    6.0;eor
       1262;20190818;   10;   7.7;   2.5;    3;   4.6;   6;   11.650;   0;   2.9;  16.2;  960.10;   23.7;   58.88;   31.8;   13.8;   11.9;eor
       1262;20190819;   10;  12.7;   2.6;    3;  12.1;   6;    2.617;   0;   7.3;  18.6;  966.40;   19.6;   82.50;   23.5;   16.5;   16.2;eor
       1262;20190820;   10;  11.3;   2.5;    3;  15.4;   6;    1.000;   0;   7.8;  17.5;  969.91;   16.8;   91.00;   19.6;   12.8;   12.6;eor
       1262;20190821;   10;   8.0;   2.3;    3;   0.0;   0;    4.200;   0;   6.8;  14.0;  975.47;   15.7;   79.67;   19.2;   12.6;   11.6;eor
       1262;20190822;   10;  10.0;   3.1;    3;   0.0;   0;    7.017;   0;   5.8;  14.6;  973.14;   16.6;   78.00;   21.3;   11.9;    9.4;eor
       1262;20190823;   10;   7.0;   1.8;    3;   0.0;   0;    4.583;   0;   6.1;  16.6;  972.33;   17.8;   82.50;   22.6;   11.1;    9.5;eor
       1262;20190824;   10;   6.2;   1.4;    3;   0.0;   0;   12.283;   0;   3.4;  18.4;  968.23;   20.5;   78.21;   27.8;   12.8;   11.0;eor
       1262;20190825;   10;   6.5;   2.0;    3;   0.0;   6;   10.017;   0;   5.2;  18.2;  967.50;   20.2;   78.88;   26.7;   14.3;   12.8;eor
       1262;20190826;   10;  10.1;   1.7;    3;   3.2;   6;    9.783;   0;   2.5;  18.3;  967.20;   20.5;   77.46;   27.0;   13.1;   11.3;eor
       1262;20190827;   10;   5.1;   1.4;    3;   0.0;   0;   12.300;   0;   2.4;  18.9;  966.19;   21.3;   77.54;   28.8;   14.7;   13.1;eor
       1262;20190828;   10;   7.7;   1.4;    3;   0.8;   6;   10.400;   0;   4.4;  18.1;  965.64;   21.3;   74.83;   28.9;   13.1;   11.8;eor
       1262;20190829;   10;   7.7;   2.0;    3;   0.0;   6;    1.400;   0;   6.8;  19.0;  968.43;   20.1;   81.71;   25.0;   14.6;   12.7;eor
       1262;20190830;   10;   7.7;   1.6;    3;   0.0;   0;   12.233;   0;   1.1;  17.7;  970.17;   20.3;   77.04;   27.4;   12.5;   11.2;eor
       1262;20190831;   10;   6.7;   1.3;    3;   0.0;   0;   12.350;   0;   1.5;  17.9;  964.41;   21.0;   74.67;   29.1;   12.8;   11.3;eor
       1262;20190901;   10;  10.3;   3.3;    3;   1.3;   6;    9.300;   0;   4.5;  16.2;  962.50;   20.5;   69.50;   27.5;   12.4;   10.0;eor
       1262;20190902;   10;   7.2;   2.7;    3;   1.9;   6;    0.000;   0;   6.9;  13.8;  969.22;   15.5;   78.54;   17.9;    7.5;    5.7;eor
       1262;20190903;   10;   8.2;   1.4;    3;   0.0;   0;   12.083;   0;   1.0;  10.7;  972.26;   14.0;   72.13;   21.4;    5.6;    2.9;eor
       1262;20190904;   10;   9.1;   1.5;    3;   0.0;   0;   12.733;   0;   0.1;  11.9;  966.18;   15.4;   72.29;   24.9;    4.7;    3.2;eor
       1262;20190905;   10;   8.2;   3.0;    3;   3.3;   6;    2.383;   0;   5.7;  13.0;  966.86;   13.2;   85.75;   18.5;    7.9;    5.6;eor
       1262;20190906;   10;   6.7;   2.2;    3;   5.0;   6;    0.000;   0;   7.9;  12.3;  969.55;   12.9;   83.17;   15.8;   10.0;    9.6;eor
       1262;20190907;   10;   7.5;   2.4;    3;   4.8;   6;    0.700;   0;   7.3;  12.3;  966.98;   12.4;   85.96;   15.9;    6.8;    5.6;eor
       1262;20190908;   10;   8.4;   2.4;    3;  19.2;   6;    0.000;   0;   7.5;  11.6;  964.14;    9.7;   96.00;   12.3;    6.6;    5.5;eor
       1262;20190909;   10;  10.8;   3.8;    3;   2.1;   6;    1.133;   0;   6.4;  11.5;  962.80;   10.2;   92.25;   13.1;    3.8;    2.3;eor
       1262;20190910;   10;   6.7;   1.7;    3;   0.0;   0;   11.433;   0;   4.8;  10.6;  965.84;   10.5;   84.79;   18.2;    2.6;    1.6;eor
       1262;20190911;   10;   5.1;   1.1;    3;   0.0;   0;    7.750;   0;   5.2;  11.2;  971.46;   13.4;   76.21;   20.8;    6.4;    5.1;eor
       1262;20190912;   10;   6.9;   2.0;    3;   0.0;   0;    7.783;   0;   4.3;  13.2;  978.05;   16.2;   74.21;   22.8;    9.7;    8.1;eor
       1262;20190913;   10;   6.7;   1.9;    3;   0.0;   0;   11.783;   0;   3.6;  14.8;  978.92;   17.2;   77.92;   23.7;   10.6;    8.5;eor
       1262;20190914;   10;   6.5;   1.6;    3;   0.0;   0;    7.467;   0;   4.9;  16.0;  977.19;   17.0;   84.13;   23.0;   10.1;    7.9;eor
       1262;20190915;   10;   5.7;   1.4;    3;   0.0;   0;    8.550;   0;   1.9;  15.2;  972.09;   15.9;   85.38;   24.9;    7.9;    6.9;eor
       1262;20190916;   10;   6.4;   1.9;    3;   0.1;   6;    8.683;   0;   4.8;  16.3;  967.45;   19.2;   75.17;   25.3;   10.6;    8.4;eor
       1262;20190917;   10;   9.6;   2.9;    3;   0.0;   6;    4.200;   0;   5.6;  13.4;  966.57;   15.4;   76.46;   19.4;    7.4;    4.1;eor
       1262;20190918;   10;   6.5;   1.6;    3;   0.0;   0;   11.667;   0;   1.2;   8.2;  971.30;    9.6;   72.04;   16.1;    2.3;    0.4;eor
       1262;20190919;   10;   6.5;   1.8;    3;   0.0;   0;   10.633;   0;   3.0;   7.2;  974.28;    8.0;   70.46;   15.7;    0.7;   -1.5;eor
       1262;20190920;   10;   8.4;   2.1;    3;   0.0;   0;   10.800;   0;   4.6;   7.2;  974.42;    7.8;   72.33;   16.0;   -0.7;   -2.7;eor
       1262;20190921;   10;   8.9;   2.8;    3;   0.0;   0;   11.867;   0;   0.1;   8.4;  968.04;   10.7;   69.33;   20.7;    0.1;   -2.3;eor
       1262;20190922;   10;   4.4;   1.4;    3;   0.0;   6;    2.967;   0;   4.8;  11.2;  960.78;   11.5;   82.96;   18.3;    3.1;    1.2;eor
       1262;20190923;   10;   9.5;   3.8;    3;   4.7;   6;    0.000;   0;   7.5;  13.6;  963.55;   12.2;   94.96;   14.7;    6.3;    4.5;eor
       1262;20190924;   10;   7.5;   2.4;    3;   1.6;   6;    5.067;   0;   6.4;  13.4;  962.10;   14.3;   82.88;   18.4;    9.5;    8.3;eor
       1262;20190925;   10;  14.4;   4.1;    3;   2.6;   6;    3.550;   0;   7.3;  13.2;  959.08;   14.5;   80.83;   19.3;   11.5;    9.6;eor
       1262;20190926;   10;  10.3;   3.5;    3;   0.1;   6;    2.950;   0;   7.4;  14.4;  963.03;   14.5;   87.25;   17.8;   10.6;    8.4;eor
       1262;20190927;   10;  13.4;   3.5;    3;   9.1;   6;    4.917;   0;   7.3;  14.8;  962.96;   16.8;   79.04;   22.7;   12.9;   11.9;eor
       1262;20190928;   10;  14.1;   4.6;    3;   0.0;   6;    5.433;   0;   6.0;  12.8;  965.63;   14.2;   80.29;   19.2;    7.4;    5.3;eor
       1262;20190929;   10;  13.7;   3.3;    3;   0.1;   6;   10.100;   0;   4.0;  11.6;  959.51;   16.1;   65.96;   23.1;    7.6;    5.2;eor
       1262;20190930;   10;  19.0;   7.0;    3;   0.0;   0;    7.283;   0;   4.9;  10.8;  960.25;   15.5;   62.08;   18.8;    6.3;    3.5;eor
       1262;20191001;   10;  10.1;   2.5;    3;   2.2;   6;    9.300;   0;   3.8;  11.9;  957.22;   14.8;   73.42;   23.1;    3.8;    1.4;eor
       1262;20191002;   10;  11.8;   5.1;    3;   9.1;   6;    0.417;   0;   7.2;  12.5;  956.77;   12.1;   87.25;   15.8;    5.1;    3.8;eor
       1262;20191003;   10;  10.3;   3.9;    3;   0.0;   0;    4.750;   0;   4.2;   8.0;  965.93;    7.1;   80.25;   12.3;    2.0;    0.4;eor
       1262;20191004;   10;  10.5;   3.6;    3;   1.2;   6;    1.167;   0;   7.0;   9.2;  959.55;    8.2;   84.71;   13.0;    0.6;   -1.0;eor
       1262;20191005;   10;  14.9;   5.7;    3;   3.2;   6;    0.667;   0;   7.5;  10.0;  960.70;    9.9;   81.42;   12.0;    4.5;    2.9;eor
       1262;20191006;   10;   8.7;   2.6;    3;  16.1;   6;    1.783;   0;   7.3;   9.4;  963.19;    7.4;   91.21;   11.9;    2.2;    0.1;eor
       1262;20191007;   10;   7.2;   2.3;    3;   1.5;   6;    0.000;   0;   7.5;   9.8;  965.15;    7.4;   94.96;    9.2;    6.1;    5.6;eor
       1262;20191008;   10;  13.4;   3.3;    3;   1.4;   6;    0.117;   0;   7.3;  11.3;  961.95;   11.8;   81.38;   16.2;    6.2;    4.1;eor
       1262;20191009;   10;  14.7;   4.0;    3;   9.6;   6;    0.000;   0;   7.3;  12.0;  961.38;   11.2;   89.17;   15.5;    8.6;    7.2;eor
       1262;20191010;   10;  18.7;   5.5;    3;   1.2;   6;    3.217;   0;   5.8;  10.4;  965.79;   10.5;   81.50;   13.6;    6.8;    3.3;eor
       1262;20191011;   10;   8.7;   2.0;    3;   0.0;   0;    9.983;   0;   4.0;   9.5;  967.97;   10.4;   77.46;   18.1;    3.8;    0.7;eor
       1262;20191012;   10;   8.0;   1.7;    3;   0.0;   0;   10.550;   0;   3.5;  10.4;  965.73;   12.5;   75.17;   23.1;    2.6;    0.2;eor
       1262;20191013;   10;   5.7;   1.4;    3;   0.0;   0;   10.067;   0;   2.3;  12.4;  965.44;   13.9;   79.75;   21.9;    5.6;    3.7;eor
       1262;20191014;   10;   5.1;   1.3;    3;   0.0;   0;   10.100;   0;   0.9;  12.4;  963.28;   13.0;   84.71;   22.5;    5.7;    3.2;eor
       1262;20191015;   10;  15.6;   3.0;    3;   4.2;   6;    8.950;   0;   4.1;  12.0;  957.32;   12.2;   84.38;   20.0;    4.0;    1.6;eor
       1262;20191016;   10;  12.7;   4.7;    3;   0.0;   0;    9.267;   0;   3.0;   9.6;  963.97;   11.2;   74.21;   16.2;    2.5;    0.4;eor
       1262;20191017;   10;   4.9;   1.0;    3;   0.0;   0;    8.933;   0;   5.0;   9.4;  963.93;   10.3;   78.29;   19.3;    1.6;   -0.1;eor
       1262;20191018;   10;   6.2;   1.5;    3;   0.1;   6;    4.600;   0;   6.4;  11.5;  962.27;   13.3;   76.67;   20.3;    7.8;    5.4;eor
       1262;20191019;   10;   6.7;   1.9;    3;   0.0;   6;    2.367;   0;   6.1;  11.5;  960.20;   11.2;   86.92;   15.2;    6.3;    3.3;eor
       1262;20191020;   10;   5.7;   2.6;    3;   0.0;   0;    3.217;   0;   6.6;  12.8;  958.53;   12.0;   91.21;   17.8;    6.5;    3.8;eor
       1262;20191021;   10;   5.7;   1.7;    3;   0.0;   0;    1.883;   0;   5.9;  12.8;  965.89;   11.8;   92.63;   16.5;    6.8;    4.4;eor
       1262;20191022;   10;   4.1;   1.4;    3;   0.0;   6;    0.000;   0;   7.5;  13.0;  970.45;   11.0;   98.29;   12.7;    6.8;    4.7;eor
       1262;20191023;   10;   8.0;   2.5;    3;   0.2;   6;    1.050;   0;   7.7;  12.1;  964.50;   10.2;   97.17;   13.5;    6.2;    4.4;eor
       1262;20191024;   10;   5.1;   1.9;    3;   0.0;   6;    0.050;   0;   7.4;  12.2;  960.89;   10.2;   97.67;   12.8;    7.3;    5.8;eor
       1262;20191025;   10;   6.0;   1.7;    3;   0.1;   6;    4.183;   0;   6.1;  12.3;  969.88;   12.1;   87.46;   18.6;    4.6;    2.5;eor
       1262;20191026;   10;   3.6;   1.0;    3;   0.0;   6;    7.517;   0;   3.6;  11.3;  969.14;   10.0;   91.58;   18.2;    4.1;    2.2;eor
       1262;20191027;   10;  10.5;   1.9;    3;   4.2;   6;    8.533;   0;   4.5;  11.0;  967.82;   12.3;   78.54;   21.2;    2.6;    0.6;eor
       1262;20191028;   10;   8.9;   2.0;    3;   0.8;   6;    0.000;   0;   8.0;  10.0;  967.88;    8.5;   88.67;   12.1;    6.4;    6.6;eor
       1262;20191029;   10;   6.2;   2.4;    3;   0.6;   6;    0.000;   0;   8.0;   8.8;  968.27;    6.9;   87.58;    7.7;    5.9;    5.3;eor
       1262;20191030;   10;   9.3;   4.0;    3;   0.0;   0;    0.850;   0;   7.2;   7.4;  971.76;    5.5;   81.46;    6.6;    4.0;    3.4;eor
       1262;20191031;   10;   8.2;   3.6;    3;   0.0;   0;    0.000;   0;   7.4;   6.6;  969.27;    3.4;   83.75;    6.2;    0.9;   -0.4;eor
       1262;20191101;   10;   7.2;   2.9;    3;   5.2;   6;    0.000;   0;   8.0;   8.8;  961.40;    5.3;   97.54;    8.0;    2.4;    2.5;eor
       1262;20191102;   10;   8.0;   2.5;    3;   1.3;   6;    1.817;   0;   7.0;  11.6;  948.64;   11.2;   87.08;   17.3;    5.4;    2.6;eor
       1262;20191103;   10;  13.2;   2.4;    3;   2.8;   6;    0.017;   0;   7.4;  10.8;  940.36;    8.7;   95.08;   11.2;    4.4;    3.3;eor
       1262;20191104;   10;  14.6;   4.4;    3;   6.9;   6;    4.983;   0;   5.8;   9.6;  944.58;   10.0;   78.00;   13.8;    4.9;    1.8;eor
       1262;20191105;   10;  10.8;   3.2;    3;   0.1;   6;    0.133;   0;   6.3;   8.9;  948.05;    6.9;   88.83;   10.9;   -0.7;   -2.7;eor
       1262;20191106;   10;   8.7;   2.7;    3;   0.8;   6;    1.217;   0;   6.2;   8.1;  952.27;    5.4;   89.88;    9.9;   -1.5;   -3.3;eor
       1262;20191107;   10;   8.9;   2.2;    3;   0.0;   0;    6.800;   0;   4.4;   8.0;  952.88;    5.7;   87.38;   10.7;   -1.2;   -3.7;eor
       1262;20191108;   10;  10.3;   2.8;    3;   2.4;   6;    0.000;   0;   7.7;   8.1;  951.87;    4.9;   93.50;    6.4;    0.9;   -0.9;eor
       1262;20191109;   10;   8.7;   3.6;    3;   0.0;   6;    0.950;   0;   5.6;   6.8;  957.75;    3.5;   86.83;    7.5;   -2.8;   -5.3;eor
       1262;20191110;   10;   8.0;   2.1;    3;   0.0;   0;    0.000;   0;   7.9;   6.2;  960.10;    0.7;   95.54;    2.8;   -1.7;   -2.2;eor
       1262;20191111;   10;   6.7;   2.2;    3;   1.7;   6;    0.000;   0;   8.0;   6.1;  959.22;    0.8;   93.54;    2.5;   -0.7;   -0.4;eor
       1262;20191112;   10;   9.8;   2.7;    3;   2.5;   6;    0.000;   0;   7.8;   7.3;  955.57;    4.2;   89.17;    5.8;    1.2;    1.0;eor
       1262;20191113;   10;   5.1;   2.2;    3;   1.1;   6;    0.000;   0;   7.0;   6.9;  952.77;    2.6;   93.08;    5.3;   -0.5;   -3.1;eor
       1262;20191114;   10;  10.1;   3.1;    3;   0.0;   0;    4.517;   0;   4.0;   6.0;  951.78;    0.8;   92.21;    4.3;   -2.8;   -7.4;eor
       1262;20191115;   10;  13.9;   3.3;    3;   0.0;   6;    0.850;   0;   7.2;   6.8;  947.89;    4.9;   78.08;    8.4;    0.8;   -1.6;eor
       1262;20191116;   10;   5.1;   1.5;    3;   0.2;   6;    0.000;   0;   7.4;   7.4;  956.71;    4.0;   90.79;    5.6;   -1.1;   -3.5;eor
       1262;20191117;   10;   8.5;   2.3;    3;   0.4;   6;    1.467;   0;   7.3;   8.1;  952.85;    4.6;   94.92;    7.7;    2.2;    0.1;eor
       1262;20191118;   10;  12.7;   3.8;    3;   0.0;   0;    7.250;   0;   5.4;   6.4;  957.82;    4.3;   77.83;    9.3;    1.0;   -0.8;eor
       1262;20191119;   10;   3.9;   1.2;    3;   0.0;   0;    3.567;   0;   6.7;   6.4;  964.06;    2.7;   86.42;    6.6;   -2.4;   -4.8;eor
       1262;20191120;   10;   3.6;   1.2;    3;   4.1;   6;    0.000;   0;   7.3;   6.6;  962.45;    1.5;   96.21;    3.5;   -2.8;   -5.1;eor
       1262;20191121;   10;   6.2;   1.3;    3;   0.1;   6;    0.000;   0;   8.0;   7.4;  957.78;    3.1;   96.63;    4.6;    1.9;    1.9;eor
       1262;20191122;   10;   6.7;   3.2;    3;   0.0;   0;    0.000;   0;   8.0;   7.4;  956.21;    3.0;   98.17;    3.5;    2.3;    2.4;eor
       1262;20191123;   10;  10.1;   3.6;    3;   0.0;   0;    3.533;   0;   6.1;   8.0;  949.22;    6.0;   85.04;   11.0;   -0.8;   -3.3;eor
       1262;20191124;   10;   4.6;   1.8;    3;   0.0;   0;    1.750;   0;   6.2;   7.9;  953.65;    5.2;   89.08;   10.9;   -1.0;   -2.6;eor
       1262;20191125;   10;   5.1;   1.1;    3;   0.0;   6;    0.000;   0;   8.0;   7.4;  958.18;    2.7;  100.00;    3.8;   -0.9;   -1.2;eor
       1262;20191126;   10;   6.2;   2.3;    3;   0.1;   6;    1.117;   0;   7.7;   8.5;  957.26;    5.1;   96.83;    8.5;    3.4;    3.4;eor
       1262;20191127;   10;   7.2;   3.0;    3;   0.3;   6;    0.000;   0;   7.0;   8.4;  948.88;    5.3;   94.50;    9.1;    2.9;    1.5;eor
       1262;20191128;   10;  15.1;   6.7;    3;   1.1;   6;    0.967;   0;   5.2;   8.1;  949.56;    8.2;   74.58;   11.7;    3.3;    0.1;eor
       1262;20191129;   10;  15.2;   6.8;    3;   4.3;   6;    0.800;   0;   7.2;   8.1;  957.08;    6.1;   85.83;    9.4;    0.8;   -0.4;eor
       1262;20191130;   10;   7.0;   2.6;    3;   0.0;   0;    2.450;   0;   5.3;   5.9;  969.31;    2.0;   84.42;    5.8;   -2.4;   -6.6;eor
       1262;20191201;   10;   6.7;   2.4;    3;   1.0;   8;    0.117;   0;   7.2;   5.3;  964.33;    0.1;   86.63;    1.4;   -1.9;   -5.9;eor
       1262;20191202;   10;   5.7;   2.4;    3;   0.0;   7;    0.050;   1;   7.5;   5.5;  970.06;    0.6;   86.63;    1.6;   -0.1;   -0.7;eor
       1262;20191203;   10;   6.5;   2.1;    3;   0.0;   0;    5.200;   0;   4.2;   4.9;  974.68;    0.1;   79.88;    4.5;   -3.7;   -7.5;eor
       1262;20191204;   10;   5.7;   2.2;    3;   0.0;   0;    8.017;   0;   0.6;   4.7;  969.05;   -1.6;   87.63;    3.2;   -6.4;   -8.5;eor
       1262;20191205;   10;   4.4;   1.4;    3;   0.0;   7;    0.000;   0;   7.1;   4.7;  969.45;   -3.6;   98.79;   -2.0;   -7.4;   -9.1;eor
       1262;20191206;   10;   3.9;   1.4;    3;   0.8;   6;    4.633;   0;   5.7;   4.9;  966.45;   -2.6;   97.96;    1.6;   -5.1;   -6.8;eor
       1262;20191207;   10;  13.2;   5.2;    3;   0.5;   6;    1.267;   0;   6.8;   7.8;  964.34;    6.2;   81.46;    9.5;   -3.5;   -3.5;eor
       1262;20191208;   10;  15.9;   4.6;    3;   0.2;   6;    6.667;   0;   7.0;   7.3;  960.26;    6.8;   74.29;   10.6;    2.2;    0.1;eor
       1262;20191209;   10;  17.0;   6.9;    3;   2.8;   8;    1.967;   0;   6.5;   7.4;  954.88;    6.7;   76.29;   10.6;    2.4;    0.5;eor
       1262;20191210;   10;  11.8;   3.5;    3;   0.0;   0;    1.300;   0;   5.5;   5.9;  970.89;    1.7;   84.92;    4.4;   -5.0;   -8.6;eor
       1262;20191211;   10;   7.9;   1.8;    3;   2.5;   6;    4.300;   0;   5.8;   4.7;  961.43;   -2.0;   88.13;    3.0;   -7.1;  -10.1;eor
       1262;20191212;   10;   7.7;   3.4;    3;   0.8;   6;    0.000;   0;   6.3;   6.5;  952.08;    1.5;   94.71;    3.7;   -1.9;   -5.9;eor
       1262;20191213;   10;  18.5;   6.1;    3;   2.2;   8;    0.833;   0;   6.5;   5.8;  935.89;    1.4;   86.63;    5.9;   -3.1;   -7.0;eor
       1262;20191214;   10;  22.3;   8.1;    3;   3.4;   8;    2.650;   0;   6.1;   6.5;  946.83;    5.8;   70.42;    9.2;    1.1;   -2.0;eor
       1262;20191215;   10;  18.8;   4.5;    3;   0.1;   6;    3.333;   0;   6.9;   8.6;  956.32;    8.5;   78.42;   14.6;    4.5;    1.1;eor
       1262;20191216;   10;   3.1;   1.2;    3;   0.0;   0;    2.100;   0;   5.5;   6.7;  958.69;    2.2;   93.08;    6.4;   -2.2;   -4.4;eor
       1262;20191217;   10;   3.6;   1.2;    3;   0.0;   6;    0.117;   0;   5.8;   6.8;  957.23;    2.2;   94.83;    6.0;   -0.9;   -3.4;eor
       1262;20191218;   10;   3.6;   1.1;    3;   0.0;   6;    4.117;   0;   4.6;   7.8;  965.80;    5.4;   88.04;   14.3;   -0.9;   -3.4;eor
       1262;20191219;   10;   4.6;   1.4;    3;   0.0;   0;    4.500;   0;   5.3;   6.6;  961.77;    1.6;   95.58;    7.7;   -2.8;   -5.0;eor
       1262;20191220;   10;  11.6;   2.2;    3;   4.9;   6;    3.350;   0;   5.0;   7.3;  945.50;    4.8;   85.54;   14.8;   -2.5;   -5.7;eor
       1262;20191221;   10;   8.7;   2.1;    3;   2.2;   6;    0.000;   0;   7.0;   7.9;  944.04;    3.7;   97.83;    6.2;   -1.9;   -4.6;eor
       1262;20191222;   10;  13.1;   3.5;    3;   1.1;   6;    0.000;   0;   7.8;   7.2;  940.27;    3.6;   90.79;    8.3;   -3.0;   -5.1;eor
       1262;20191223;   10;  14.1;   6.7;    3;   1.2;   6;    0.000;   0;   7.8;   7.8;  956.12;    5.4;   87.17;    6.7;    4.3;    3.5;eor
       1262;20191224;   10;  14.9;   5.0;    3;  10.4;   6;    3.583;   0;   6.4;   7.6;  963.35;    4.9;   87.29;    7.5;    2.0;    0.1;eor
       1262;20191225;   10;  13.9;   6.3;    3;  10.6;   6;    0.000;   0;   7.6;   7.9;  965.39;    5.3;   88.92;    7.4;    2.3;    1.1;eor
       1262;20191226;   10;   7.7;   2.1;    3;   1.2;   6;    2.983;   0;   6.9;   6.7;  971.67;    2.8;   89.63;    6.6;    0.3;   -0.9;eor
       1262;20191227;   10;   4.3;   1.4;    3;   2.3;   6;    0.000;   0;   7.3;   7.0;  973.39;    2.5;   95.04;    4.0;   -3.1;   -6.2;eor
       1262;20191228;   10;   4.6;   1.1;    3;   0.0;   0;    1.033;   0;   5.0;   4.7;  984.61;   -1.5;   86.04;    2.0;   -5.4;   -7.9;eor
       1262;20191229;   10;   4.3;   1.5;    3;   0.0;   0;    7.867;   0;   2.1;   4.2;  984.67;   -3.3;   88.75;    0.9;   -7.2;  -10.0;eor
       1262;20191230;   10;   5.5;   1.5;    3;   0.0;   0;    7.900;   0;   1.4;   4.5;  980.80;   -2.5;   88.54;    3.1;   -7.4;   -9.7;eor
       1262;20191231;   10;   6.5;   2.2;    3;   0.0;   6;    6.383;   0;   4.8;   5.3;  978.94;    1.5;   79.29;    6.2;   -4.3;   -6.9;eor
       1262;20200101;   10;   6.2;   1.8;    3;   0.0;   0;    7.617;   0;   2.7;   5.6;  979.60;    0.3;   90.63;    3.9;   -5.6;   -8.1;eor
       1262;20200102;   10;   3.6;   1.2;    3;   0.0;   7;    0.067;   0;   6.7;   4.9;  976.17;   -3.1;   99.67;   -1.3;   -6.5;   -8.6;eor
       1262;20200103;   10;  12.3;   2.7;    3;   1.0;   6;    4.783;   0;   7.0;   6.0;  972.83;    1.1;   90.08;    6.9;   -3.9;   -5.3;eor
       1262;20200104;   10;  15.7;   6.9;    3;   1.0;   6;    0.000;   0;   8.0;   7.0;  975.26;    4.3;   83.67;    6.8;    2.8;    2.0;eor
       1262;20200105;   10;  12.9;   3.2;    3;   0.2;   6;    0.233;   0;   6.4;   6.4;  981.07;    2.2;   89.96;    3.9;   -3.0;   -6.2;eor
       1262;20200106;   10;   4.9;   1.5;    3;   0.0;   0;    6.483;   0;   1.5;   5.0;  975.93;   -1.9;   93.67;    3.8;   -5.2;   -7.9;eor
       1262;20200107;   10;   6.2;   1.7;    3;   1.4;   8;    0.000;   0;   6.2;   6.0;  975.64;   -0.1;   95.46;    4.1;   -7.0;   -8.7;eor
       1262;20200108;   10;   4.6;   1.2;    3;   0.0;   6;    0.117;   0;   5.7;   5.9;  976.32;    0.6;   92.63;    4.3;   -3.7;   -6.3;eor
       1262;20200109;   10;   4.1;   1.1;    3;   0.0;   0;    6.617;   0;   6.2;   6.4;  969.27;    5.2;   75.75;   13.6;   -1.2;   -4.7;eor
       1262;20200110;   10;  11.5;   4.3;    3;   0.5;   6;    5.383;   0;   4.0;   6.6;  968.98;    5.3;   74.00;   11.0;   -3.8;   -5.5;eor
       1262;20200111;   10;   7.5;   2.2;    3;   0.0;   6;    1.900;   0;   5.6;   6.3;  978.62;    2.7;   85.25;    5.7;   -4.6;   -7.6;eor
       1262;20200112;   10;   7.7;   1.4;    3;   0.0;   0;    5.000;   0;   5.7;   5.0;  974.76;   -2.2;   95.63;    3.5;   -6.6;   -7.9;eor
       1262;20200113;   10;   4.1;   1.3;    3;   0.0;   0;    0.867;   0;   6.6;   5.6;  970.18;    1.1;   84.04;    4.9;   -3.7;   -6.7;eor
       1262;20200114;   10;   5.7;   1.6;    3;   0.0;   0;    7.067;   0;   4.8;   5.2;  966.08;    0.1;   85.46;    7.2;   -5.2;   -7.4;eor
       1262;20200115;   10;   3.6;   1.3;    3;   0.0;   0;    8.300;   0;   2.8;   5.4;  968.75;    0.5;   85.50;    6.9;   -3.4;   -6.7;eor
       1262;20200116;   10;   6.7;   1.6;    3;   0.0;   0;    4.567;   0;   4.4;   6.3;  975.07;    2.1;   88.58;    9.6;   -3.6;   -6.5;eor
       1262;20200117;   10;   7.7;   1.7;    3;   3.1;   6;    7.700;   0;   2.9;   6.0;  968.58;    2.7;   81.92;   10.8;   -5.5;   -7.9;eor
       1262;20200118;   10;  10.1;   3.7;    3;   0.7;   8;    0.100;   0;   7.5;   7.3;  972.88;    3.2;   93.96;    5.2;    0.3;   -0.7;eor
       1262;20200119;   10;   5.7;   2.4;    3;   0.0;   7;    1.133;   0;   6.3;   5.7;  980.38;    0.7;   89.54;    2.7;   -2.5;   -4.7;eor
       1262;20200120;   10;   8.0;   2.5;    3;   0.0;   0;    2.417;   0;   5.5;   5.6;  989.48;    0.2;   90.83;    2.9;   -2.2;   -4.1;eor
       1262;20200121;   10;   7.0;   2.8;    3;   0.0;   7;    0.100;   0;   7.8;   4.8;  986.30;   -1.6;   89.08;   -0.4;   -3.1;   -2.8;eor
       1262;20200122;   10;   4.3;   1.5;    3;   0.0;   7;    0.000;   0;   7.8;   4.6;  980.99;   -3.1;   95.13;   -1.9;   -3.7;   -3.3;eor
       1262;20200123;   10;   8.7;   2.6;    3;   0.0;   0;    0.000;   0;   6.4;   4.8;  976.99;   -2.5;   95.38;    0.4;   -6.2;   -8.1;eor
       1262;20200124;   10;   6.2;   1.9;    3;   0.0;   0;    5.367;   0;   4.3;   5.1;  971.29;   -0.9;   89.63;    4.3;   -4.2;   -6.5;eor
